Parkinson,Contaminacion_aire,Exp_plomo,Muertes_agua,Pesticidas,Precipitaciones
237.4167,1.7845763,64.70762,13.687647,6093.0,205.74844
240.65831,1.8150107,61.89292,13.86826,6881.0,122.340164
243.20209,1.7723469,59.463764,13.151545,7322.0,283.25378
246.7781,1.7252505,58.19823,13.293026,6983.0,263.40662
260.6374,1.6356479,55.739563,13.0091715,6983.0,275.50473
273.87247,1.5694212,53.90672,12.92909,6983.0,164.17506
266.45166,3.5160494,223.58131,9.653924,100596.4,891.4965
281.94504,3.2463145,222.14076,9.26657,88916.6,914.02106
294.86844,2.9344292,217.85185,9.46892,88227.6,942.3315
305.5939,2.8446274,215.20448,8.124538,89282.2,906.19775
314.37442,2.8303502,212.6336,6.5254445,81217.6,864.9073
322.4706,2.7338214,206.4973,4.5922346,84153.0,925.8236
328.3537,2.5036373,200.77687,4.3546367,74617.2,1173.6421
329.58722,2.67218,198.73112,4.053645,84799.0,887.5693
328.37906,2.6353219,200.0381,3.3934038,84117.0,879.793
327.60794,2.4625776,195.38066,3.2199981,81583.0,990.53424
330.52798,2.0065446,188.66286,4.186902,79447.0,1009.0866
338.03745,1.7140791,181.55502,5.1068215,75978.0,842.95374
346.01785,1.9509159,179.59074,6.1362023,94211.0,1140.3444
353.74152,2.0905218,179.25053,10.431528,86058.0,868.064
361.0114,2.0654,169.464,12.272122,83810.0,1054.0092
367.13928,2.0035489,165.70888,14.610685,84647.0,979.4761
360.94128,1.9137224,159.20337,14.947446,74349.0,831.39636
336.63492,1.763235,156.06146,16.644163,80454.0,846.328
305.5195,1.6256526,154.77155,20.53407,79643.0,1133.4637
279.45807,1.5671152,152.88861,24.099543,74172.0,1122.5974
270.5767,1.6325706,149.47935,30.51651,71613.0,1322.8486
275.38696,1.6650367,146.57547,36.62723,70690.0,878.0085
280.64502,1.7564888,144.08705,43.791252,61889.0,1010.26935
286.3722,1.7601105,139.35675,49.571045,55455.01,1195.0719
292.5437,1.7880526,135.58112,57.152657,59235.42,1240.2909
297.96442,1.8069756,137.36569,68.26414,63084.97,954.5828
301.12787,1.8385365,131.10362,87.85309,59963.87,1075.6913
302.04276,1.8246768,128.20947,99.04748,56451.02,850.35156
302.61493,2.0254753,122.68038,101.157005,54038.54,1212.4795
305.3994,2.0484884,117.46025,99.70673,48405.28,1170.8456
309.83817,2.1389267,113.901855,102.09666,56372.59,981.3541
312.46417,2.1350012,110.78336,97.77791,50177.3,990.3465
88.43453,0.6702023,111.2824,154.96002,79821.18,1818.8561
88.10466,0.70534027,107.385574,157.81407,79821.18,1904.6643
88.205444,0.7174464,103.93805,158.24968,79821.18,1652.9504
88.78071,0.8488784,100.36352,160.47964,79821.18,2036.587
90.01297,0.8083524,95.19738,181.28232,79821.18,1377.0824
92.37637,0.8102677,93.42772,196.75377,79821.18,1661.7977
95.841324,0.706077,88.93647,191.0685,79821.18,1593.6425
100.35381,0.6829013,84.70892,186.99898,79821.18,1718.3022
105.39896,0.70347077,82.63581,191.03346,79821.18,2019.177
110.54371,0.7689957,80.41063,200.46487,79821.18,1761.105
115.70514,0.80324167,75.848434,204.80414,79821.18,1754.5348
121.12303,0.7884344,72.76494,201.68817,78735.45,1668.17
127.32531,0.7601503,70.159355,208.57385,70262.54,1654.5751
133.57579,0.77799743,68.5656,228.57872,67869.72,1817.3926
139.35689,0.78988564,66.31186,247.49501,64688.88,1943.2725
144.3398,0.78507364,65.3332,286.31195,63829.77,1488.8596
148.65932,0.76596606,63.001984,334.88196,65248.26,1803.8998
153.06163,0.7680963,60.95196,354.9549,61164.07,1536.8412
157.01945,0.7846579,59.178783,357.18478,58750.0,1546.4927
160.5245,0.7459144,57.413715,357.79648,60970.8,1755.1625
163.62842,0.6740598,56.23966,375.63458,55576.0,1930.964
166.0053,0.6156178,55.16671,391.27408,51796.3,1874.6235
168.21797,0.59470147,53.07865,431.6531,54716.4,1798.8704
170.00378,0.64212567,50.81907,438.77484,52794.3,1769.8966
171.91246,0.6469997,48.665455,435.93512,53543.7,1799.4451
174.48796,0.6056764,46.6228,435.6361,54171.16,1865.0631
178.96748,0.5554596,45.4554,453.8926,51006.0,1925.7568
186.08917,0.55256325,44.719063,445.9369,52248.0,1759.5562
193.1957,0.5634458,43.803013,446.41202,52332.0,1896.7704
198.49861,0.5500755,42.736034,444.5413,51970.0,1740.861
161.23376,0.5331613,40.835804,435.78305,48889.0,1922.787
159.605,0.5440833,40.21622,456.09146,48783.0,1965.7185
115.834145,1.3905013,230.02277,13.90909,1380.0,683.54785
118.84786,1.5016252,257.94888,13.810811,936.0,799.0507
121.33286,1.3229338,266.31848,13.732928,713.0,796.9678
123.21337,1.4189576,258.76,12.060936,737.0,776.05774
124.78015,1.2851793,241.23804,9.19925,979.0,627.5804
125.80973,0.83762544,225.98833,7.4232016,928.0,752.77844
126.945076,0.7195784,224.4118,6.743341,812.0,914.4839
128.627,0.6723873,218.2454,6.835826,695.0,721.6146
131.2587,0.85008925,213.88551,5.760886,688.06,719.3284
135.99423,0.9835725,225.5458,4.8995905,726.09,824.9768
142.13544,1.0471265,224.4145,4.13541,792.6,698.4542
149.229,0.9874669,227.32965,3.5654228,847.2,651.97296
156.20538,0.80153346,228.25252,3.042217,1023.6,801.9565
161.4749,0.78994983,242.03784,2.754095,1048.5,719.4313
164.50078,0.6913047,247.23622,2.5261002,1197.0,639.5158
165.18552,0.7303355,252.13857,2.3341,2722.82,823.1002
164.86942,0.5360806,240.79042,2.1732376,2722.55,761.06476
164.98148,0.5334233,220.196,1.875201,2748.8,750.25073
166.74184,0.50708646,219.67883,2.005816,1803.77,872.2831
171.30458,0.54960525,213.64905,2.054375,2062.34,681.9612
177.21062,0.5461497,206.63275,1.8918935,2559.9,851.6913
183.51247,0.5351252,202.47006,1.9389724,2661.91,684.36383
189.10555,0.44266176,191.18858,2.1520152,2703.82,702.79987
192.80336,0.43421656,190.59846,2.5298731,2788.52,662.90204
193.49251,0.31143463,185.14099,2.9282749,3385.13,845.6997
191.63467,0.22442822,170.19829,3.498664,3056.46,900.51917
189.93498,0.2791764,164.34232,3.6305273,2081.62,585.67725
190.87656,0.2438049,157.73825,3.741531,2351.99,651.4047
208.05618,0.23126307,154.26907,3.603585,2587.22,709.13995
209.02734,0.2148599,147.30397,3.5753098,2612.9,822.31116
188.92291,1.3268394,144.18753,0.28878322,154.25,1029.3596
191.93262,1.199331,140.60052,0.29209483,154.25,1001.14056
196.39815,1.8580314,138.03265,0.33488914,154.25,937.9727
200.95929,1.8324255,134.64555,0.39497575,154.25,716.2373
205.31807,1.8164943,127.001236,0.41109446,154.25,774.87695
209.87375,1.6038889,119.57006,0.4682639,154.25,713.21136
214.29857,1.3695108,114.999084,0.5556472,154.25,871.5062
219.71968,1.3187064,106.61375,0.6355576,154.25,964.7057
224.93011,1.1514148,100.80048,0.6271548,154.25,966.6633
230.09059,1.3321381,95.64321,0.6245349,154.25,854.89294
235.00092,1.4513595,90.447815,0.5999974,154.25,884.2577
238.79866,1.4320776,86.74284,0.5248918,154.25,730.6593
242.49707,1.3945317,83.6999,0.5223159,203.17,974.23816
246.35188,1.343233,80.98433,0.5476171,157.0,951.79663
250.4019,1.4197401,78.518486,0.540701,143.68,916.9165
253.72449,1.3838624,76.957886,0.5785725,137.6,757.4812
256.1351,1.3498882,74.9996,0.5991917,203.38,938.93915
259.22183,1.2473099,71.94934,0.6825119,189.76,856.991
262.84814,1.4448357,71.05812,0.6962225,160.31,761.3085
265.9806,1.4389764,66.81171,0.69786495,143.49,935.1278
265.89917,1.3614985,62.0267,0.6865245,147.01,879.6623
271.07117,1.3308094,59.935997,0.65750074,129.7,1084.051
70.40066,0.22730464,275.41455,5.6653185,3740.0,1535.6252
71.00287,0.24008577,270.1644,4.449694,3740.0,1538.6335
71.68515,0.2334548,269.54706,3.4422672,3740.0,1481.1312
72.22375,0.2797361,264.5074,3.4105809,3739.0,1433.5532
72.72021,0.24343264,252.88306,3.9090786,3515.0,1600.6442
73.315735,0.2572283,249.43523,3.9087856,3904.0,1754.1616
74.30729,0.21033031,237.89578,3.8722646,3499.0,1622.5159
76.00107,0.25397715,227.325,4.12082,3550.08,1485.5032
78.16747,0.25780898,218.59125,2.594492,3055.16,1678.6868
80.501396,0.21810918,214.52196,2.5128694,2535.3,1433.1033
82.567245,0.1266035,206.55925,2.7172747,3634.3,1550.448
84.248695,0.0997703,201.88669,2.0055714,3333.2,1446.8987
85.112495,0.11209459,194.81694,2.2577336,4369.2,1532.0719
85.16556,0.13357626,186.04222,1.9982817,4090.2,1441.8708
85.6383,0.17223299,180.38237,2.3612585,4249.2,1729.3496
86.854,0.18037972,170.71445,2.791142,4257.2,1319.5797
88.585915,0.22354053,164.15747,4.076218,4587.2,1608.8176
90.52596,0.19560656,157.85197,7.8360114,5138.2,1364.4967
92.37265,0.17352036,150.26218,10.156021,6056.2,1486.2334
94.235245,0.220627,144.31851,12.675469,5285.2,1466.3411
96.0199,0.24816059,139.10088,11.661439,5285.2,1631.8243
97.99249,0.3252337,136.22601,13.04027,5285.2,1599.8217
100.34261,0.27049133,131.37663,13.367952,5285.2,1516.8014
102.39558,0.2601596,126.96329,11.709975,5285.2,1524.9801
104.090775,0.2620606,125.07917,13.292004,5285.2,1507.2755
105.34443,0.273755,120.99609,11.968152,5285.2,1438.1108
106.469864,0.29564226,116.13801,10.929057,5285.2,1650.5432
107.889435,0.17283474,116.09124,12.747339,5285.2,1541.664
109.29464,0.3565965,114.27134,12.732957,5285.2,1705.8408
111.10923,0.38114315,112.81501,12.889743,5285.2,1582.6996
115.928024,0.38422513,105.883026,12.118444,5285.2,1401.804
119.43152,0.4195744,106.02039,12.859349,5285.2,1646.1963
30.145412,2.673516,417.86066,144.02562,25082.0,1509.741
32.107674,2.5905442,400.06894,133.54347,27476.0,1429.6904
34.24026,2.6641011,377.6175,124.001465,26718.0,1155.7133
36.411373,2.805659,359.67395,114.367294,25999.0,1480.9797
38.601406,2.7916484,345.13486,105.46695,25922.0,852.80585
40.789856,2.7091706,324.54407,96.83244,25845.0,998.6537
43.08073,2.7339396,306.7536,89.60849,24620.0,1123.1506
45.582096,3.0241385,293.8338,83.68038,24819.0,1208.8267
48.054592,3.106453,285.6064,79.34145,22103.0,1638.8986
50.634937,3.0577934,278.0188,74.81414,25837.0,1585.3864
53.302845,2.3688252,266.7646,70.44995,25684.0,1256.1572
56.627296,1.6125748,252.2353,65.47015,28218.0,1040.1588
60.97074,1.1224692,240.72063,64.58229,25844.0,1401.8549
65.56167,1.1468161,228.9505,65.50385,24610.0,1685.1082
70.23519,1.2937927,216.04388,66.70044,25323.0,1250.0903
74.30476,1.3017519,202.65259,68.79499,24506.0,1098.1471
78.234146,1.2887772,188.87897,72.543724,24076.0,1260.0234
83.03542,1.3417479,176.17009,76.742584,24262.0,1380.558
87.762794,1.5410451,164.08165,80.8381,25368.0,894.03687
92.64154,1.5444324,154.12549,85.179085,22790.0,1112.1461
97.13166,1.4812995,146.77045,89.843414,20431.0,1228.1383
101.41706,1.4553809,139.57884,94.315025,19131.0,1414.5208
106.58327,1.5645175,132.36028,101.217285,17438.0,1423.0299
111.46985,1.7108737,124.18274,106.59538,18708.0,1088.0016
116.56207,1.7239888,117.03069,112.028915,19788.0,1084.5774
121.507,1.8133925,111.865166,117.8023,19482.0,970.2384
126.496056,1.8197862,107.31315,122.68042,19798.0,1223.2928
132.89441,1.8101307,102.210144,127.19768,20043.0,917.9422
139.08142,1.9188629,98.74944,131.08925,18716.0,1265.7373
145.65038,1.9648049,94.02496,133.27441,16745.0,1176.9117
154.3368,2.0439603,90.30524,133.69324,17132.0,1503.2828
164.44608,2.20323,90.42523,139.13666,19014.0,1231.0989
136.45592,5.424353,248.28828,122.10299,66772.0,651.29846
137.29988,5.589562,267.84943,136.21199,61843.46,668.1061
137.9409,5.5004826,284.05414,191.25609,56914.93,566.39905
138.73697,5.9090595,305.86353,154.55647,51986.39,727.3153
138.76343,5.2310534,304.54926,126.44863,47057.85,674.59534
137.85358,4.6262803,301.1793,111.500824,42129.32,804.8579
136.59134,4.0399475,290.7131,87.38078,37200.78,719.34766
136.07806,3.985721,305.8708,77.949394,32272.25,659.9708
137.24115,3.668745,320.89832,59.5798,27343.71,650.9804
140.31047,3.3251462,320.67664,48.049892,22415.17,712.5554
144.47261,3.334775,330.93646,43.67131,17486.64,620.6055
148.30902,2.9775865,334.67087,35.107925,12558.1,601.34344
151.98915,2.70909,338.2231,28.911674,15344.4,736.51373
154.80783,2.171986,343.26447,27.882143,23021.7,663.0593
156.36244,2.0600107,326.64267,25.790602,28775.4,631.51965
156.62485,1.8188057,329.57568,22.949007,35540.0,588.5661
155.41498,1.746136,327.00754,24.59504,53227.5,658.6897
154.79488,1.4840063,296.06537,19.531662,35706.7,602.845
155.06926,1.3316928,285.14203,18.68371,61891.6,698.76044
156.85666,1.1944667,269.54422,18.95804,78673.7,516.5896
158.85962,1.0406053,264.2764,18.427338,90049.8,621.1477
160.4182,0.941043,260.17676,20.573433,85988.8,628.0244
162.56265,0.7902863,252.61436,13.922399,77294.0,574.4011
164.1858,0.6898762,244.26141,18.01681,64306.25,558.94745
164.5991,0.5926502,238.0087,19.723648,51318.5,710.1058
162.84914,0.5317889,234.6316,19.060867,38330.75,598.3679
160.80894,0.57561034,233.35248,18.101086,25343.0,595.6378
161.48886,0.5577474,231.09921,17.359957,24325.0,539.6162
183.99304,0.500164,215.75784,16.475473,24622.0,573.6124
179.86732,0.4801476,215.91557,15.891642,26974.0,717.214
150.01433,0.28641546,116.582,2.4438694,4254.58,651.935
152.83922,0.3596112,113.83621,2.5483663,3756.54,729.64276
155.5404,0.42379254,112.23538,2.4451408,4054.17,781.30054
158.37473,0.5018686,109.75178,2.2580965,4103.38,652.60876
160.94936,0.4344404,105.29054,2.1241388,3970.65,634.0481
164.39438,0.5401282,104.03277,2.0406775,2368.26,676.8193
168.28696,0.5911678,100.56506,2.1152956,2485.12,638.8711
172.63454,0.6579751,98.81136,1.812585,3128.15,606.424
177.7084,0.67812383,96.62205,1.9232635,4053.56,801.00494
182.53615,0.65637153,94.80559,1.871929,4180.64,669.4023
187.66519,0.63440585,92.617836,1.8866618,3608.08,751.7471
193.33087,0.6304764,89.33398,1.9467093,4077.46,658.8836
199.4754,0.6501406,87.71765,2.2828445,4731.01,566.95374
206.50484,0.65228516,85.230736,2.4799926,4735.83,623.7296
213.7276,0.5745701,82.20365,2.3692641,4765.83,747.8675
220.8218,0.6284767,79.05708,2.6775694,4956.24,711.1519
229.3652,0.56314343,77.366394,3.1871514,5254.09,608.1205
238.47723,0.5235984,76.34198,3.8964424,4064.95,749.01483
248.96878,0.42674357,74.45924,4.0842195,3806.2,794.3022
259.67438,0.45273417,73.03384,4.0124917,4804.83,608.668
269.3874,0.45626777,71.79702,3.7226808,3806.97,651.86316
281.13568,0.45143148,69.72413,3.0877347,4043.94,754.558
293.28992,0.48771596,68.12165,2.8636482,4283.01,849.9463
306.53915,0.46548414,66.6432,2.893817,3274.71,692.63226
318.73615,0.4218603,65.63088,2.7665482,3505.66,680.9275
328.0222,0.3434241,64.20503,2.7919927,4009.55,831.87006
336.36313,0.24566719,62.73615,2.7888167,4591.6,769.3875
341.6662,0.17456713,61.347767,3.0319266,4365.91,771.7615
347.34018,0.24166533,59.995235,3.0673807,4901.62,611.7351
353.5667,0.22053841,58.17642,3.0530229,4034.15,769.56396
364.67007,0.19837882,56.562744,3.0369532,4916.94,830.87866
389.82327,0.18233627,55.139652,3.0906427,4099.76,773.20557
168.08835,1.6285464,155.64731,106.87619,97701.0,1016.2558
171.46341,1.475585,153.23175,117.105286,103434.0,876.2243
175.17787,1.2842953,149.51385,122.34306,85249.0,1031.4154
179.1658,1.3328422,147.55583,117.589836,91953.0,1094.7439
183.06393,1.4095148,144.03775,112.08574,89515.0,1166.6
186.83188,1.5825802,143.31651,112.255424,84011.0,1051.3663
191.3412,1.6064274,141.98999,108.6549,97890.0,1098.2554
196.81195,1.5575817,138.46341,103.060555,109792.0,984.803
202.79396,1.5321383,137.42502,107.24793,107753.0,974.01996
208.46335,1.2606587,135.38489,106.44551,114695.0,1211.0497
213.51166,0.96042484,131.83337,113.68432,97878.0,1206.9763
218.45181,0.82354915,129.28764,104.70017,99694.0,1115.8035
223.37497,1.0793599,126.66645,106.81324,82448.0,1139.3085
228.31105,1.0925213,123.274376,113.320404,74531.0,927.7132
233.51224,1.0492901,115.53836,108.820755,76099.0,982.6951
239.28922,0.92640585,111.99985,110.79771,78265.0,935.4893
247.33458,0.84049404,107.6239,118.09269,71612.0,1101.4471
258.11365,0.78840965,103.6015,132.30215,77255.0,1087.1388
269.92236,0.72243965,100.45838,147.08527,78577.0,1164.2639
280.8677,0.7479477,97.004395,152.85155,63676.0,977.41437
289.2613,0.7635404,93.44125,135.17,61903.0,1120.5485
295.84814,0.7369546,89.93302,79.34148,61351.89,953.65466
302.33508,0.74420494,87.51789,69.67435,63844.29,1103.3868
308.55905,0.7648185,84.73576,63.01556,66757.42,1207.9475
314.49704,0.78607696,81.16633,59.3348,74873.62,1131.1866
319.901,0.77442485,80.04889,63.541164,66629.33,950.7198
324.464,0.711878,77.20206,62.27678,72076.25,1095.1658
328.7368,0.63532525,74.98232,63.100037,70458.87,1052.87
333.37607,0.71463287,72.25543,63.54028,83983.13,1226.1344
339.00656,0.70346224,69.785614,63.383694,54303.71,1078.5052
350.15338,0.69038993,67.50605,62.205685,64789.22,1137.014
359.77237,0.6636257,64.76011,61.07749,69697.52,1272.5216
155.7857,1.1410991,142.13736,35.063908,31289.0,845.25037
166.6762,1.2002976,138.8837,35.490986,32006.0,720.4842
176.84924,1.168732,134.53851,36.859474,29542.0,846.47394
186.53188,1.3508918,132.80876,31.759436,25170.0,958.8804
196.96178,1.3415328,129.30792,25.212507,26330.0,944.84326
207.26405,1.3454583,124.54444,21.331177,30090.0,931.8936
216.3926,1.2629671,122.29417,20.55832,31683.0,751.04083
225.11378,1.1452316,120.479385,21.443415,30414.0,801.4673
233.84933,1.2015338,119.29754,23.300852,33377.0,996.7016
244.0018,1.1338744,117.44418,25.676619,30019.0,917.3083
254.765,1.1318585,114.24887,29.30899,35273.17,918.172
264.6368,1.0520566,112.41786,30.913237,33423.49,1008.4868
273.81302,1.432215,111.85837,35.940674,34431.72,1062.0842
283.122,1.4765857,110.26759,45.748447,35539.26,637.5993
294.49835,1.3948805,104.14704,55.100674,34930.37,861.1517
307.0018,1.196191,100.03096,65.4628,36386.27,843.92554
318.9151,1.1739848,97.494286,78.64604,38540.15,813.86896
330.18924,1.2281429,95.73936,97.85276,40740.64,1040.094
341.92645,1.1274966,93.12454,113.75759,43413.01,870.26526
355.55936,1.188211,90.24305,121.24673,39289.43,900.0743
369.0763,1.146788,86.76852,119.8288,40832.42,970.4147
384.05258,1.1485984,84.307755,107.23838,44429.92,791.7729
403.36343,1.1636648,83.48872,112.96909,46204.26,894.59076
424.26068,1.2116407,82.971344,121.38698,43525.08,908.7223
445.06107,1.3050708,79.84002,120.925224,46078.29,858.37024
458.81107,1.3781018,79.467224,124.391975,47850.64,802.5679
467.53098,1.3668076,77.83687,116.2433,46889.4,837.37
473.53372,1.2458891,74.79248,108.716324,48306.98,952.8395
480.4965,1.3263084,72.63473,103.13686,44960.61,662.6127
489.58884,1.2842952,69.241714,88.14115,45180.98,852.1982
496.02066,1.2654034,67.31586,89.31968,47973.6,820.91364
494.18268,1.2405633,65.185234,87.83112,48712.16,988.0402
165.00322,1.739918,308.32578,0.37293962,7420.0,588.25635
171.17636,1.7152452,308.41626,0.3841521,7420.0,751.8641
175.97638,1.9309886,307.84955,0.41793075,7869.0,559.65625
180.18896,2.010013,301.81268,0.42425475,8826.0,621.04846
183.79749,2.0165937,300.34647,0.41561127,6341.0,752.02783
186.56349,1.8981454,300.36334,0.41322976,6663.0,770.41455
188.27922,1.7177383,298.86984,0.42775226,7296.0,851.8184
188.72356,1.9597244,294.9146,0.43202376,9223.0,708.7759
188.69907,2.020691,294.25095,0.47265014,10702.0,777.25946
189.54398,2.242821,292.0429,0.5242224,9635.0,791.2337
191.8369,2.3191988,287.29077,0.623719,10627.0,523.7331
196.21413,2.513522,283.27618,0.6843455,10725.0,705.389
202.18861,2.8539548,279.75586,0.7616903,12753.66,881.08624
209.4233,2.5621326,278.1453,0.87245333,12356.32,882.2302
217.63623,2.28148,270.1721,0.954147,13144.98,741.5716
226.14656,1.9513434,259.288,1.0931746,13958.64,839.6626
235.43427,2.4184284,251.75447,1.2939397,7505.3,770.0703
244.70314,3.151804,256.8326,1.517639,7345.7,689.73315
253.93224,2.8686833,236.58571,1.5186976,5130.8,582.88776
263.75415,3.2435253,238.26144,1.5397689,3404.4,953.28815
273.6835,3.2107391,234.31705,1.5387998,5607.7,911.37787
284.36072,3.1059797,230.52258,1.3990505,8189.8,695.399
294.7673,2.9177346,225.45872,1.4220214,8002.2,842.53253
304.80045,2.634743,211.45525,1.5208492,10564.29,774.2311
314.79437,1.9787455,196.1331,1.761431,3907.84,904.3041
324.25467,1.827753,191.66629,1.9595712,4179.7,865.68
333.2333,1.6204374,186.63077,2.1845536,4706.65,760.97797
340.57343,1.5716496,183.7278,2.4988527,4523.33,778.0223
346.9594,1.5051721,177.87653,2.5417275,4860.47,913.3514
353.33322,1.477596,175.57571,2.5941749,4867.46,872.42957
365.90018,1.4588038,174.2599,2.634403,4901.42,722.4182
373.64975,1.433775,171.30447,2.6891315,4711.8,900.7059
151.33432,0.4410109,180.27567,0.061804578,3.21,1415.088
154.27435,0.46704367,178.7078,0.06353246,3.21,1602.1592
157.67459,0.586609,176.11926,0.06607908,3.21,1643.8501
161.07228,0.54221654,171.55354,0.06131963,3.21,1428.6287
164.95001,0.5322666,172.34827,0.058243852,3.21,1419.7103
168.56175,0.54193693,169.50334,0.058670763,3.21,1279.4667
